BSG	AF	Ani	Ecc	EqD	prolif1	prolif2	alp	ars	vAF	vAni	vEcc	vEqD	tlength	tvolume	tnodes	scr	ulength	uarea	uvolume	vlength	varea	vvolume
10	0.000191	0.857676	0.926108	7.81764	1.730095	0.859108	0.81776	1.010371	1.3597	0.382961	0.522848	0.648562	1.327947	1.107376	1.149905	0.632116	0.569709	3.121838	7.14107	0.104613	2.391457	5.792149
20	0.000068	0.852633	0.923381	8.36828	0.481507	0.666225	0.504011	0.917147	0.657008	0.194829	0.616262	0.259498	0.330477	0.63765	0.556179	0.231192	0.636007	2.957631	1.98101	0.81189	1.942313	2.036575
10	0.000061	0.273334	0.522813	4.91849	0.129915	0.490985	0.504011	0.917147	0.667551	0.662251	0.025924	0.408202	1.136904	1.071376	1.622809	0.632116	0.775518	1.287738	2.48564	0.911695	1.747908	1.998138
20	0.000072	0.848893	0.921354	6.18039	0.645306	0.789183	0.826159	0.65733	0.265677	0.25538	0.182033	0.16255	0.999414	1.083386	1.202256	0.709614	0.985562	2.925298	2.388023	1.288367	2.054286	1.92407
20	0.000136	0.625	0.790569	5.52791	1.077121	1.244554	0.413272	0.78463	1.073993	0.422248	0.083643	0.315295	0.857642	1.778911	1.879448	0.632116	0.19608	3.119484	2.683711	0.779275	1.980896	1.848283
5	0.000029	0.625	0.790569	2.25676	2.01428	0.677264	1.570966	0.103117	0.803462	0.403631	0.393727	0.747829	1.60126	0.020796	1.296868	1.677044	0.810221	1.660007	1.67749	0.905135	1.700615	1.781591
20	0.00014	0.333333	0.57735	2.98541	1.131188	1.28032	1.720156	0.983482	1.117282	0.533351	0.575689	0.638422	2.059075	0.70632	2.051562	0.875376	0.404052	3.370648	3.964031	1.263048	2.052359	0.355104
10	0.00005	0.645169	0.803224	12.666	0.534988	0.760073	0.246467	0.103117	0.647125	0.406797	0.594287	0.817871	1.592963	1.110012	0.861416	0.231192	0.104908	1.7998	2.618906	0.91063	2.04829	0.809561
20	0.000064	0.475908	0.689861	5.6419	0.770742	1.225495	0.831431	1.010371	0.442359	0.534728	0.456165	0.712953	0.896325	0.918363	1.428293	0.875376	0.681291	3.070257	2.542717	0.967067	2.063741	1.916879
10	0.000031	0.799711	0.894266	2.98541	0.534058	0.766957	0.266693	0.103117	1.257144	0.471687	0.456165	1.071355	1.041388	0.435558	1.838905	1.677044	0.803588	1.927624	2.395942	0.915978	1.785402	1.745217
20	0.000125	0.140658	0.375044	4.06843	0.129915	1.244554	1.170158	0.659548	0.838716	0.430908	0.454519	0.753495	0.968372	1.040531	1.687241	0.068638	0.714057	3.269658	2.934247	1.627498	1.961179	1.774222
5	0.000091	0.625	0.790569	2.76395	0.68449	0.517197	1.170158	0.78463	0.802907	0.402479	0.509116	0.75278	1.168791	1.893698	1.298669	0.632116	0.655092	1.785028	1.57896	0.903241	1.701675	2.157456
20	0.000182	0.553952	0.74428	6.86366	0.672193	0.844507	0.755696	0.141096	0.726551	0.427332	0.627128	0.745031	1.171341	0.929986	0.115089	0.632116	0.275249	2.781317	1.817535	0.444158	4.566544	0.355104
20	0.000027	0.792987	0.890498	9.57461	0.451067	0.677264	0.986646	0.78463	0.946434	0.490263	0.361837	0.724753	1.074644	1.089131	1.529194	0.678337	0.66752	1.975394	0.028743	0.584234	7.81543	0.564502
5	0.000175	0.778898	0.882552	8.21472	0.692427	0.755735	0.767528	0.983482	0.805987	0.279088	0.394948	0.81677	0.775712	1.156956	1.303133	0.747027	0.065324	0.039083	0.836405	1.143186	0.460537	0.397782
10	0.000107	0.624064	0.789977	5.04627	0.86604	0.73537	0.773697	0.850423	0.973681	0.320866	0.406129	0.826926	1.148021	1.07715	1.617505	0.875376	0.627511	2.176008	1.32951	1.463092	2.065294	1.884266
10	0.000042	0.27041	0.52001	4.91849	1.725923	0.600443	1.170158	0.78463	0.188493	0.608085	0.431373	0.08652	1.167536	0.939954	1.550616	0.231192	0.099118	1.272135	7.193168	1.357303	1.750241	5.362697
20	0.000015	0.709091	0.842075	4.51352	1.131188	0.788488	0.776468	0.65904	0.8932	0.411327	0.412666	0.788363	1.008347	0.938387	1.324354	0.231192	0.684588	3.212213	3.104291	0.892679	2.069047	1.855606
20	0.000027	0.719801	0.848411	2.76395	1.131188	1.233323	0.10768	0.78463	0.850712	0.573907	0.269935	0.652425	1.525361	1.03009	0.892679	1.677044	0.274826	3.46012	2.823075	0.795882	2.118137	1.71018
20	0.000178	0.666667	0.816497	2.98541	0.556694	1.28032	0.413272	1.010371	0.265677	0.355637	0.315435	1.431174	1.187817	1.689828	0.829206	0.875376	0.091375	3.357993	2.678574	0.136922	2.119397	1.731064
5	0.000095	0.211715	0.460126	8.95623	0.651149	1.233323	1.570966	0.103117	0.133318	0.361524	0.303715	0.922553	1.173276	0.997494	0.556179	0.231192	0.375363	1.504878	0.013031	0.180329	1.220668	1.924854
20	0.000038	0.748961	0.865425	2.98541	1.077121	0.79182	0.504011	0.103117	0.683303	0.065175	0.416093	2.077895	0.743845	0.553747	1.902061	0.632116	0.729588	2.873866	1.32951	0.327278	2.126011	1.722534
20	0.000049	0.849779	0.921835	4.37019	0.5915	0.788995	0.812021	0.660303	1.70802	0.411407	0.398493	0.722115	1.159463	1.100051	1.879448	0.875376	0.724363	3.533786	2.831318	1.346211	2.209343	0.564502
5	0.00011	0.333333	0.57735	4.51352	0.684978	0.896554	0.413272	0.633687	0.804129	0.397706	0.345922	0.772049	1.167816	1.161096	1.300039	0.748127	0.777712	2.066558	1.641254	0.902908	1.720735	2.11466
20	0.000049	0.333333	0.57735	2.98541	0.129915	0.789697	0.317128	0.660365	0.709822	0.514249	0.389044	0.773188	0.286135	0.374854	0.834134	0.730378	0.719866	3.572189	2.796292	0.697951	1.386465	1.803518
20	0.000106	0.333333	0.57735	7.1365	0.70051	0.490985	0.710397	0.141096	0.88522	0.610267	0.573762	0.68986	1.23005	0.410237	1.323632	1.677044	0.274826	2.892893	2.488788	0.258227	2.125147	1.961568
5	0.000015	0.369716	0.608043	11.7806	0.692855	0.589932	1.570966	0.78463	0.806317	0.361509	0.025924	1.094159	1.162466	1.152449	1.306797	0.747521	0.662725	2.144604	1.454263	0.899171	1.743663	1.48986
10	0.000015	0.478235	0.691546	7.48482	0.954593	0.756905	1.570966	0.670376	0.287838	0.524778	0.577982	0.755136	0.66096	1.0864	1.430685	1.677044	0.759729	2.615723	0.340858	0.738112	2.635239	1.433003
20	0.000064	0.237925	0.487776	3.90882	0.481507	0.789399	0.836284	0.103117	1.414263	0.42127	0.340825	0.110108	1.179426	0.447813	1.597488	0.715584	1.001141	2.925022	3.109586	1.405915	2.033593	4.432739
10	0.000073	0.333333	0.57735	3.19154	0.522737	0.393629	0.772905	0.917147	0.569368	0.413304	0.583872	0.997603	0.834859	1.059024	1.797165	0.875376	3.424748	0.029492	2.41097	0.104613	1.996758	1.614628
20	0.000053	0.533333	0.730297	2.98541	0.522737	0.685696	1.570966	0.983482	1.236664	0.609586	0.506031	0.873895	0.464551	0.435558	0.115089	0.632116	0.677476	3.407818	3.851999	0.617114	2.408749	1.792907
5	0.000113	0.696701	0.834686	6.48204	0.115259	1.17067	0.504011	0.638374	0.8046	0.392188	0.390837	0.793284	0.519755	1.159216	1.301956	0.748115	0.74982	1.947799	1.686564	0.901773	1.631455	2.11378
20	0.000079	0.681112	0.825295	2.98541	1.077121	0.787908	1.170158	0.660843	2.03586	0.441649	0.185472	0.84015	1.014474	0.817045	1.869721	0.723836	0.697998	3.492359	3.755569	0.809728	2.039123	1.743631
5	0.000058	0.75625	0.869626	4.51352	0.68649	0.296274	1.170158	0.635961	1.16162	0.608085	0.466995	1.085047	1.494949	0.09316	1.299507	0.632116	0.777608	1.883493	1.543032	1.523591	1.3317	1.971434
10	0.000031	0.595633	0.771772	12.5143	0.669888	0.770445	1.720156	0.567154	0.695051	0.391051	0.302166	0.869848	1.626769	0.499742	0.804307	0.632116	0.116911	1.223549	2.273476	0.035563	1.937718	0.903931
5	0.000084	0.085944	0.293162	4.65243	0.684696	0.752234	0.413272	0.141096	0.80449	0.397085	0.384007	0.776437	1.1681	1.16096	1.300132	0.632116	0.314834	2.006443	1.844946	0.901799	1.795403	2.294374
20	0.000015	0.786794	0.887014	11.1704	0.622839	1.244554	1.102422	0.141096	1.216184	0.36922	0.348312	0.648562	1.24238	1.087566	0.556179	1.677044	0.700535	0.08987	1.243897	0.514877	2.129821	2.234257
20	0.000098	0.625	0.790569	3.56825	0.647028	0.226254	1.570966	0.983482	1.05453	0.364299	0.41491	1.006887	0.774574	0.417909	1.572766	0.231192	0.697906	3.20994	3.769298	0.108734	2.086734	1.801127
5	0.000029	0.333333	0.57735	4.51352	0.685729	0.752224	1.170158	0.917147	0.348516	0.397283	0.419666	0.768092	1.167967	1.160696	1.30012	0.746991	0.777596	2.031905	1.58349	0.902661	1.791089	2.241591
20	0.000091	0.296	0.544059	7.73578	0.613288	0.787904	1.744032	0.658518	1.564657	0.420695	0.323557	1.175235	0.975233	0.943594	1.994471	0.231192	0.059534	3.291491	3.358912	1.774447	0.655708	2.236761
5	0.000131	0.369505	0.607869	3.56825	0.684469	0.751141	0.788715	0.632406	0.803646	0.441727	0.364227	0.767847	0.960896	1.496335	1.299099	0.746909	0.791843	1.802563	1.643534	0.063752	1.693168	2.118195
5	0.000029	0.793278	0.890662	5.6419	0.685794	0.226254	0.246467	0.63265	0.803823	0.684121	0.515641	0.787548	1.16622	2.882236	1.301442	0.875376	0.757244	1.646005	1.67023	0.288357	1.997291	1.940311
5	0.000015	0.435927	0.660248	5.41152	0.687344	1.225495	0.78045	0.640203	0.804224	0.278166	0.622421	0.764762	1.166776	1.159214	1.301596	0.231192	0.548341	1.941956	1.554603	3.28297	1.588739	2.126304
5	0.000058	0.365092	0.604228	10.823	0.688315	0.757234	0.755813	0.103117	0.287838	0.380463	0.323557	0.922553	1.163223	1.153963	1.30618	0.231192	0.89439	1.95824	1.60369	0.901788	1.743228	1.671918
5	0.000015	0.270248	0.519854	4.91849	0.685477	0.189886	0.782782	0.642017	1.393783	0.355308	0.201874	0.66877	0.121252	1.16115	1.438358	0.875376	0.775718	2.054194	1.782061	0.807465	1.823108	1.986646
5	0.000062	0.60791	0.779686	6.67558	0.683057	0.754358	0.266693	0.917147	1.216184	0.072563	0.395373	0.782986	1.473944	1.158868	1.301858	0.748065	0.742957	2.208037	1.658883	0.327278	1.572624	1.574098
20	0.000068	0.818639	0.904787	6.9558	0.950965	0.685696	0.246467	0.983482	0.718107	0.414554	0.39944	0.008727	1.28818	0.710903	0.913223	1.677044	0.104908	3.07307	2.137343	1.148035	2.166165	1.937954
10	0.000038	0.854102	0.924176	2.52313	0.679212	0.775371	0.790335	1.010371	1.8173	0.663167	0.417056	0.89403	0.975052	1.054023	1.875213	0.713958	0.803975	2.080081	2.290561	0.978541	1.585878	2.360652
20	0.000061	0.517329	0.719256	5.52791	1.077121	0.788654	0.747719	0.78463	0.980885	0.612551	0.575689	0.705559	1.058366	0.663869	1.678091	0.710145	1.392563	3.003301	2.918902	0.444158	2.112278	1.906262
10	0.000142	0.620624	0.787797	4.22201	0.613288	0.792189	1.570966	1.010371	1.3597	0.640886	0.382136	0.803763	1.111586	1.029666	0.556179	0.068638	0.332626	0.818737	2.234007	0.912159	1.239103	2.765598
10	0.00005	0.273963	0.523415	4.91849	0.375592	1.17067	0.266693	0.736572	0.683207	0.42301	0.166143	1.175235	3.482088	1.059637	1.503983	0.708569	0.774657	1.279292	0.374559	0.912159	1.004388	0.139014
20	0.000159	0.799767	0.894297	3.56825	0.737636	0.788935	0.118987	0.78463	1.414263	0.343015	0.417141	0.364774	0.904641	2.882236	1.472177	0.875376	0.417585	3.485095	3.135947	1.097511	2.179915	1.646122
10	0.000015	0.137944	0.371408	2.98541	0.202654	0.490985	0.784395	0.704619	1.393783	0.279249	0.395373	0.871071	1.006959	1.058122	1.850674	0.706291	0.79697	0.803535	2.048476	0.911717	1.656306	2.035659
10	0.000038	0.384615	0.620174	5.97082	0.684463	0.662668	0.504011	0.78463	0.883196	0.403353	0.386956	0.804374	1.212798	1.072825	1.52905	0.722519	0.759723	1.344703	2.486191	0.640875	1.947448	1.988458
20	0.000064	0.552515	0.743314	3.19154	0.625319	1.225495	0.118987	0.659758	0.829739	0.490263	0.471995	0.561728	1.193137	0.941892	1.159112	1.677044	0.484751	3.432328	2.529061	0.842478	2.128623	1.715424
5	0.000091	0.835341	0.91397	6.77028	0.160532	0.226254	0.777374	0.103117	0.499062	0.463736	0.410836	0.803525	1.16634	1.158064	1.301239	0.747088	0.74271	2.556992	1.718077	0.444158	0.433814	0.201671
10	0.000142	0.041216	0.203017	4.22201	0.115259	0.662668	0.784639	1.010371	1.29138	0.065175	0.316679	0.988296	1.085959	1.033006	1.438358	0.692699	1.001141	0.212406	2.151958	0.440035	1.68133	1.792629
20	0.000083	0.229387	0.478943	7.1365	0.666032	0.789854	0.317128	0.656758	0.210502	0.317052	0.429434	0.656801	1.078409	1.001152	1.074354	0.70276	0.667842	2.882957	1.960416	0.934305	2.078249	1.972435
5	0.000084	0.467267	0.68357	3.56825	0.481507	0.896554	0.504011	0.141096	1.414263	0.359598	0.489214	0.753495	1.168438	1.161862	1.29895	0.748319	0.791914	1.806167	1.695416	0.903322	1.541221	2.077
5	0.000146	0.598558	0.773665	6.86366	1.077121	0.517197	0.777105	0.141096	0.804921	0.393985	0.392944	0.78944	2.701858	1.156852	0.556179	0.748288	0.734277	2.02078	1.489531	0.901257	1.492488	1.64202
20	0.000057	0.42891	0.654912	4.51352	0.601663	0.666225	0.413272	0.659607	2.049616	0.438586	0.272325	0.677244	1.183906	0.150361	1.622717	0.875376	0.548341	3.514961	2.909183	0.730874	1.386465	1.848496
5	0.000058	0.333333	0.57735	4.51352	0.202654	0.551948	1.570966	0.103117	1.373302	0.445307	0.412666	0.767572	1.168008	0.159768	0.556179	0.632116	0.484751	1.785347	1.604893	0.902907	1.179739	2.236692
10	0.000073	0.598212	0.773442	6.67558	0.115259	1.17067	0.750345	0.983482	0.133318	0.469754	0.419666	1.080491	2.100363	1.119367	1.284141	0.068638	0.059534	2.141586	2.518743	1.177077	0.211539	0.097345
10	0.000157	0.712722	0.844229	5.86323	0.565666	0.490985	0.118987	0.141096	0.880512	0.22993	0.492409	0.71249	1.19021	0.440035	1.508996	0.231192	0.759456	0.802279	2.617859	0.912292	1.677625	1.594985
20	0.000027	0.552583	0.743359	6.38308	0.914921	0.787179	0.317128	1.010371	1.236664	0.636222	0.41691	0.618043	5.376945	0.01521	0.701183	0.704727	0.372211	3.584139	3.646017	0.738112	1.897018	2.163279
10	0.000195	0.625	0.790569	2.25676	0.350537	0.296274	0.781546	0.78463	1.106926	0.541596	0.398471	0.78489	0.965521	0.986544	1.910591	0.680901	0.627511	0.861146	1.07103	1.822277	1.729952	1.736148
20	0.000083	0.614063	0.783621	15.6759	0.522737	1.244554	0.886814	0.650764	1.428019	0.384144	0.294179	0.73973	1.004521	0.753912	0.556179	0.875376	0.560748	2.136621	0.676374	0.165112	2.101504	2.531176
10	0.000053	0.905652	0.951658	4.91849	0.635931	1.244554	1.744032	0.141096	0.656028	0.410448	0.290764	1.617353	1.177663	1.062097	1.420986	0.690343	0.771956	0.879988	2.063596	0.915189	1.87221	1.608378
20	0.000064	0.333853	0.5778	3.56825	1.635812	0.787597	0.745735	0.983482	1.154898	0.047771	0.471995	0.957799	2.612284	1.24336	1.588367	0.068638	0.677027	3.181595	3.530058	1.095356	2.121073	1.810239
10	0.000161	0.387257	0.6223	4.65243	0.160532	0.787737	0.266693	0.597331	0.818603	0.541596	0.450434	0.697527	1.204795	1.061622	1.613438	0.875376	0.116911	1.72675	3.653942	0.916159	1.832339	2.884249
20	0.000151	0.275514	0.524894	11.3961	0.593763	1.233323	0.921829	0.917147	0.793974	0.401901	0.474958	0.621401	0.849678	0.784521	1.824866	1.677044	1.104315	2.507649	1.292636	0.885364	2.084451	2.208445
5	0.000099	0.340742	0.583731	5.52791	0.685854	0.471514	1.014114	0.64169	0.232816	0.575342	0.39121	1.112309	1.167442	1.160285	1.301208	0.231192	0.484751	1.839414	1.51278	0.322852	1.609788	2.165982
5	0.000058	0.625	0.790569	2.25676	0.684235	0.551948	0.798782	0.103117	0.80369	0.546384	0.419397	0.743664	1.169614	1.1629	0.556179	0.749584	0.812377	1.81741	1.640271	0.903839	1.464326	2.285024
10	0.000031	0.43253	0.65767	5.6419	0.477464	0.800666	0.783444	1.010371	0.849029	0.409868	0.447495	0.856434	1.211992	1.074083	1.571902	1.677044	0.490541	2.045654	2.46129	0.911256	2.107705	2.103845
5	0.000022	0.534335	0.730982	4.06843	0.669888	0.896554	0.793037	0.983482	1.277625	0.432091	0.315435	0.746464	1.167032	1.160761	1.299113	0.231192	5.997421	2.206979	1.826975	0.063752	0.580994	0.001996
5	0.000186	0.340708	0.583702	5.52791	0.686067	0.752625	0.782816	0.78463	0.656028	0.575342	0.429434	0.784544	1.167294	0.440035	1.300539	0.747165	1.146628	1.793879	1.644649	0.076423	1.56392	1.985752
10	0.000077	0.788989	0.88825	4.06843	0.574892	0.490985	0.788404	0.694222	0.499062	0.34579	0.568323	1.085047	1.486981	0.09316	1.592903	0.068638	0.785281	0.343455	2.627699	0.913405	1.324678	1.695934
10	0.000077	0.483117	0.695066	6.07651	0.522737	0.78683	1.570966	0.141096	1.080479	0.031634	0.326849	1.080491	1.525361	1.084707	1.509391	1.677044	0.05179	0.000999	2.28879	0.909474	3.418968	3.572989
5	0.000026	0.666667	0.816497	3.19154	0.684727	0.751464	1.014114	0.103117	1.393783	0.278166	0.391753	0.408202	0.286135	0.681439	1.298437	0.748607	0.801368	1.586454	1.814439	0.51878	1.460674	1.916197
10	0.000015	0.624064	0.789977	5.04627	0.481507	1.233323	0.783977	0.647815	1.3597	0.391375	0.397769	1.653752	1.173603	1.227013	1.438358	0.721809	0.508757	0.890475	2.351543	0.444157	1.576471	1.253499
20	0.000027	0.241151	0.491071	5.75363	0.166287	0.789283	0.908005	1.010371	0.920818	0.361509	0.361837	0.851489	0.979349	0.909803	1.446285	0.231192	0.369573	3.11957	2.516698	0.975866	2.015599	1.90476
10	0.000053	0.625	0.790569	2.25676	2.01428	0.743939	1.744032	0.103117	0.221659	0.072563	0.371149	0.626587	1.031713	1.077068	1.831351	0.231192	0.184078	1.816106	2.56835	0.923066	2.08379	4.167887
10	0.000122	0.36305	0.602537	7.89865	1.329433	0.760802	0.779493	0.613947	1.16162	0.426	0.165326	0.763342	0.008737	1.577554	1.491708	0.875376	0.352464	2.510563	2.714897	0.914654	2.73301	2.530267
10	0.000103	0.85731	0.925911	5.97082	0.704363	0.159977	1.579502	0.78463	0.188493	0.62223	0.185472	0.752385	3.914291	1.082329	1.262242	0.7047	0.548341	1.516427	2.025629	0.921125	1.118333	2.405293
10	0.000061	0.779233	0.882742	10.2179	0.585594	0.517197	0.266693	0.103117	1.858261	0.15393	0.573189	1.089603	1.093522	1.108342	1.216345	1.677044	0.690627	2.654205	2.344567	0.90796	2.378931	1.014427
20	0.000076	0.591201	0.768896	6.86366	0.263277	1.233323	1.570966	0.657231	0.804233	0.662251	0.406276	0.76563	0.934789	0.02946	1.438358	0.875376	0.694809	2.912624	2.430022	0.978323	2.168447	2.038713
10	0.000065	0.457356	0.676281	8.29186	1.329433	0.763411	1.014114	0.141096	1.106904	0.472925	0.471995	0.259498	1.348387	0.30244	1.289418	0.875376	0.399793	3.056649	2.254253	1.681632	2.302132	2.475068
20	0.000015	0.492128	0.701518	13.5875	0.640869	0.790259	0.904251	1.010371	0.860801	0.402748	0.22385	0.740282	1.242041	0.020796	1.424283	0.664152	0.580182	2.314506	0.866807	0.833972	1.994816	2.465007
10	0.000034	0.625	0.790569	2.25676	0.714468	0.761169	0.504011	0.141096	1.858261	0.031634	0.248179	0.941438	0.947951	0.374854	1.866209	0.068638	0.80464	0.872453	2.210802	0.913544	1.411374	1.940974
10	0.000168	0.734904	0.857265	5.86323	1.077121	0.773301	1.720156	1.010371	0.744828	0.644598	0.272325	0.997603	1.211325	1.653149	1.49978	0.231192	0.754166	1.605492	2.479208	0.910923	1.878567	2.477367
10	0.000103	0.333333	0.57735	4.51352	0.613288	0.189886	0.266693	0.672208	0.476085	0.410884	0.387483	0.098327	1.174885	1.062396	1.673348	0.71429	0.778481	1.551053	2.548491	0.221492	1.9358	2.861125
20	0.000045	0.625	0.790569	7.04673	0.166287	0.662668	1.103035	0.103117	0.166178	0.379658	0.294179	0.557044	1.111264	1.075724	1.896608	1.677044	2.273729	0.25308	0.843142	0.88318	2.00794	1.993509
20	0.000106	0.74026	0.860384	8.74039	0.481507	0.76358	0.777186	0.78463	1.029578	0.555017	0.400008	0.648562	1.170953	0.858539	1.438358	0.69673	0.676891	2.984748	1.99102	0.424515	2.091357	0.041367
10	0.000107	0.625	0.790569	2.25676	0.573647	0.74302	0.772141	0.141096	0.923673	0.495718	0.217679	0.812097	1.736467	1.050199	1.807925	0.707162	2.753596	1.665831	2.144354	0.909821	1.639165	1.92798
10	0.000092	0.650424	0.806488	6.18039	0.669888	0.75616	0.10768	0.141096	0.099693	0.292267	0.173448	0.691236	1.253374	0.435558	1.444828	0.717997	0.766772	1.118166	2.935136	0.912179	1.920246	1.677811
5	0.00008	0.3889	0.623619	6.9558	1.635812	0.296274	0.772526	0.917147	0.133318	0.172241	0.385607	0.750886	1.165793	1.160622	1.305938	0.231192	0.732675	0.133289	1.571029	0.90442	7.81543	10.120964
10	0.000126	0.286323	0.535091	5.6419	1.131188	0.896554	0.778971	1.010371	0.788694	0.544825	0.416446	0.941438	2.597086	1.065993	0.556179	0.632116	0.760794	1.243731	2.152802	0.136925	1.515106	2.799056
20	0.000042	0.647059	0.8044	5.04627	2.01428	0.896554	0.246467	0.658514	0.883737	0.414102	0.328471	0.762945	0.998102	1.064225	1.088847	0.068638	0.65721	3.173059	3.049769	0.80912	2.106121	1.900767
20	0.000015	0.625	0.790569	5.04627	0.60133	0.789898	0.118987	0.78463	0.232816	0.031634	0.07479	0.593947	1.029442	1.319765	0.964831	0.632116	1.146628	3.104995	2.060007	0.82732	2.072697	1.868998
10	0.000061	0.852354	0.92323	4.91849	1.942191	0.738499	0.774183	0.103117	0.934521	0.407792	0.272325	0.77783	2.100363	1.072204	0.556179	0.711526	0.332626	2.568919	2.468728	0.911377	1.823058	3.784538
10	0.000015	0.333333	0.57735	4.51352	0.477464	0.779815	0.485814	0.983482	0.961378	0.667999	0.121863	0.792429	1.117613	1.064924	1.879448	0.717259	0.780026	1.484592	2.46786	0.912908	1.854684	1.892699
5	0.000088	0.333333	0.57735	3.19154	0.202654	0.750977	0.788031	0.917147	0.804426	0.403719	0.387483	0.758438	1.168632	1.077068	1.299069	0.231192	1.222645	0.021556	1.622692	1.681632	0.531317	0.222677
10	0.000187	0.270457	0.520055	4.91849	0.6476	0.787222	0.784162	1.010371	0.024802	0.612551	0.398647	0.649466	1.186052	1.06144	1.578527	0.231192	0.417585	0.798142	2.705878	0.920289	1.808396	2.417262
20	0.000197	0.897911	0.947582	3.19154	1.635812	0.159977	0.10768	0.660021	0.793882	0.440372	0.398163	0.386549	1.140281	0.761681	1.026813	0.632116	0.684548	3.401553	3.291317	1.010567	2.162669	1.739191
